,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
219,RT @smonnat: We are not going to Narcan our way out of this! We are not going to treat our way out of this. Medical model will not fix a so…,FALSE,0,NA,10/28/2017 5:54,FALSE,NA,9.24152E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CherylShuman,5,TRUE,FALSE,NA,NA
220,RT @DavidPapp: Narcan Is Now Sold at Walgreens. What's That? https://t.co/rqxh4gBXCB,FALSE,0,NA,10/28/2017 5:52,FALSE,NA,9.24152E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BarryWilliams36,7,TRUE,FALSE,NA,NA
221,What is Narcan? 12 things to know about the drug https://t.co/smuFdwFJPZ,FALSE,0,NA,10/28/2017 5:51,FALSE,NA,9.24152E+17,NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",kiss1041fm,0,FALSE,FALSE,NA,NA
222,Walgreen's is now selling the opioid overdose drug as a nasal spray to anyone at stores in 45 states. https://t.co/fdTY8BeOEy,FALSE,0,NA,10/28/2017 5:51,FALSE,NA,9.24152E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",620WJDX,0,FALSE,FALSE,NA,NA
223,For Halloween in my neighborhood Im passing out Narcan to the kids.,FALSE,6,NA,10/28/2017 5:50,FALSE,NA,9.24151E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",JonHolmesLives,1,FALSE,FALSE,NA,NA
224,RT @DavidPapp: Narcan Is Now Sold at Walgreens. What's That? https://t.co/rqxh4gBXCB,FALSE,0,NA,10/28/2017 5:49,FALSE,NA,9.24151E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KMacTheEdltor,7,TRUE,FALSE,NA,NA
225,RT @DavidPapp: Narcan Is Now Sold at Walgreens. What's That? https://t.co/rqxh4gBXCB,FALSE,0,NA,10/28/2017 5:48,FALSE,NA,9.24151E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",cheyenna36,7,TRUE,FALSE,NA,NA
226,RT @DavidPapp: Narcan Is Now Sold at Walgreens. What's That? https://t.co/rqxh4gBXCB,FALSE,0,NA,10/28/2017 5:47,FALSE,NA,9.24151E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",edwaravlla,7,TRUE,FALSE,NA,NA
227,"Walgreens Selling OTC Narcan to Fight Opioid Epidemic 
CLICK BELOW FOR FULL STORY...
https://t.co/pPtSGPw0Af",FALSE,0,NA,10/28/2017 5:47,FALSE,NA,9.2415E+17,NA,"<a href=""http://sapynews.com	"" rel=""nofollow"">SapyNews</a>",SapyNEWS,0,FALSE,FALSE,NA,NA
228,Walgreen's is now selling the opioid overdose drug as a nasal spray to anyone at stores in 45 states. https://t.co/CEPiIOyWM8,FALSE,0,NA,10/28/2017 5:46,FALSE,NA,9.2415E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",1037WNNJ,0,FALSE,FALSE,NA,NA
229,Walgreen's is now selling the opioid overdose drug as a nasal spray to anyone at stores in 45 states. https://t.co/GrSq2LKHGG,FALSE,0,NA,10/28/2017 5:45,FALSE,NA,9.2415E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",1023WSUS,0,FALSE,FALSE,NA,NA
230,Walgreen's is now selling the opioid overdose drug as a nasal spray to anyone at stores in 45 states. https://t.co/ZUMZXstQmF,FALSE,0,NA,10/28/2017 5:45,FALSE,NA,9.2415E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Z92ND,0,FALSE,FALSE,NA,NA
231,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/bSGCtwm8X1 https://t.co/e85B18pYxZ,FALSE,0,NA,10/28/2017 5:43,FALSE,NA,9.24149E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MarthaVennes,48,TRUE,FALSE,NA,NA
232,Walgreen's is now selling the opioid overdose drug as a nasal spray to anyone at stores in 45 states. https://t.co/gSMcHgFNGk,FALSE,0,NA,10/28/2017 5:37,FALSE,NA,9.24148E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",WBBQaugusta,0,FALSE,FALSE,NA,NA
233,MaxXouT - Narcan Atomizer,FALSE,0,NA,10/28/2017 5:33,FALSE,NA,9.24147E+17,NA,"<a href=""https://radio.co"" rel=""nofollow"">Radio.co now playing</a>",RiversEdgeList,0,FALSE,FALSE,NA,NA
234,Walgreen's is now selling the opioid overdose drug as a nasal spray to anyone at stores in 45 states. https://t.co/4lSXQzA3Km,FALSE,0,NA,10/28/2017 5:33,FALSE,NA,9.24147E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",900wkdw,0,FALSE,FALSE,NA,NA
235,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/bSGCtwm8X1 https://t.co/e85B18pYxZ,FALSE,0,NA,10/28/2017 5:32,FALSE,NA,9.24147E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",missoliver1,48,TRUE,FALSE,NA,NA
236,Narcan Is Now Sold at Walgreens. What's That? https://t.co/rqxh4gBXCB,FALSE,5,NA,10/28/2017 5:32,FALSE,NA,9.24147E+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",DavidPapp,7,FALSE,FALSE,NA,NA
237,"RT @NAEMT_: Narcan available at more than 8,000 Walgreens locations nationwide...  https://t.co/2U1KVJM4kX",FALSE,0,NA,10/28/2017 5:29,FALSE,NA,9.24146E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",M_BrunoPhotos,6,TRUE,FALSE,NA,NA
238,Narcan Is Now Sold at Walgreens. What's That? - https://t.co/1vpdUlIbZU by RO Water Filter https://t.co/BFA7TL5zPO https://t.co/4Rs5zsVts4,FALSE,0,NA,10/28/2017 5:25,FALSE,NA,9.24145E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",melucky873,0,FALSE,FALSE,NA,NA
239,Walgreen's is now selling the opioid overdose drug as a nasal spray to anyone at stores in 45 states. https://t.co/mDWpk1Nqka,FALSE,0,NA,10/28/2017 5:25,FALSE,NA,9.24145E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",xl93,0,FALSE,FALSE,NA,NA
240,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/bSGCtwm8X1 https://t.co/e85B18pYxZ,FALSE,0,NA,10/28/2017 5:23,FALSE,NA,9.24145E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",fachim_habi,48,TRUE,FALSE,NA,NA
241,Walgreen's is now selling the opioid overdose drug as a nasal spray to anyone at stores in 45 states. https://t.co/g6C8s101uh,FALSE,0,NA,10/28/2017 5:17,FALSE,NA,9.24143E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",ktsmradio690,0,FALSE,FALSE,NA,NA
242,RT @NPR: Walgreens Stocks Narcan Opioid Overdose Spray In All Pharmacies https://t.co/H3QxG1CAUN,FALSE,0,NA,10/28/2017 5:13,FALSE,NA,9.24142E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Harridan77,122,TRUE,FALSE,NA,NA
243,Walgreen's is now selling the opioid overdose drug as a nasal spray to anyone at stores in 45 states. https://t.co/0zFQG9Phrh,FALSE,0,NA,10/28/2017 5:12,FALSE,NA,9.24142E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",CenCalPowerTalk,0,FALSE,FALSE,NA,NA
244,Walgreen's is now selling the opioid overdose drug as a nasal spray to anyone at stores in 45 states. https://t.co/eBLtfW50zr,FALSE,0,NA,10/28/2017 5:12,FALSE,NA,9.24142E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",KXICradio,0,FALSE,FALSE,NA,NA
245,Walgreen's is now selling the opioid overdose drug as a nasal spray to anyone at stores in 45 states. https://t.co/6spQJDmXMU,FALSE,0,NA,10/28/2017 5:12,FALSE,NA,9.24142E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",970KFBX,0,FALSE,FALSE,NA,NA
246,Walgreen's is now selling the opioid overdose drug as a nasal spray to anyone at stores in 45 states. https://t.co/6Jvfi1VrbU,FALSE,0,NA,10/28/2017 5:12,FALSE,NA,9.24142E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",wbhpam,0,FALSE,FALSE,NA,NA
247,Walgreen's is now selling the opioid overdose drug as a nasal spray to anyone at stores in 45 states. https://t.co/Jjv6lTOOLe,FALSE,0,NA,10/28/2017 5:12,FALSE,NA,9.24142E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",FoxSports1400,0,FALSE,FALSE,NA,NA
248,Walgreen's is now selling the opioid overdose drug as a nasal spray to anyone at stores in 45 states. https://t.co/ETm6ivSCig,FALSE,0,NA,10/28/2017 5:12,FALSE,NA,9.24142E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",FoxClassicRock,0,FALSE,FALSE,NA,NA
249,Walgreen's is now selling the opioid overdose drug as a nasal spray to anyone at stores in 45 states. https://t.co/0zufRkgjFC,FALSE,0,NA,10/28/2017 5:12,FALSE,NA,9.24142E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Z1067Jackson,0,FALSE,FALSE,NA,NA
250,Walgreen's is now selling the opioid overdose drug as a nasal spray to anyone at stores in 45 states. https://t.co/2kbjUhM2wk,FALSE,0,NA,10/28/2017 5:12,FALSE,NA,9.24142E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",961thefox,0,FALSE,FALSE,NA,NA
251,Walgreen's is now selling the opioid overdose drug as a nasal spray to anyone at stores in 45 states. https://t.co/YGZ0doc1da,FALSE,0,NA,10/28/2017 5:12,FALSE,NA,9.24142E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",WONW1280,0,FALSE,FALSE,NA,NA
252,Walgreen's is now selling the opioid overdose drug as a nasal spray to anyone at stores in 45 states. https://t.co/72Gd32WmHp,FALSE,0,NA,10/28/2017 5:11,FALSE,NA,9.24142E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",NewsRadioWBEX,0,FALSE,FALSE,NA,NA
253,Walgreen's is now selling the opioid overdose drug as a nasal spray to anyone at stores in 45 states. https://t.co/bTEdafXq51,FALSE,0,NA,10/28/2017 5:11,FALSE,NA,9.24142E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",FoxSports1550,0,FALSE,FALSE,NA,NA
254,"RT @SnoCoSheriff: This morning Deputy Lord used Narcan to save a 23 YO woman who had ODd, our 18th overdose save since 2015 #CommunityFirst",FALSE,0,NA,10/28/2017 5:08,FALSE,NA,9.24141E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JudgeMillie,8,TRUE,FALSE,NA,NA
255,Walgreen's is now selling the opioid overdose drug as a nasal spray to anyone at stores in 45 states. https://t.co/XpHBMbGWCM,FALSE,0,NA,10/28/2017 5:08,FALSE,NA,9.24141E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",945WFLA,0,FALSE,FALSE,NA,NA
256,RT @kleinnewscamp: Walgreens stocking Narcan! Come to #kleincamp17 &amp; get Narcan training from @shannonawink. See @NPR article for more: htt…,FALSE,0,NA,10/28/2017 5:07,FALSE,NA,9.24141E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",de_mcdougs,2,TRUE,FALSE,NA,NA
257,Walgreen's is now selling the opioid overdose drug as a nasal spray to anyone at stores in 45 states. https://t.co/6vggAYL3wq,FALSE,0,NA,10/28/2017 5:07,FALSE,NA,9.24141E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",KJ108fm,0,FALSE,FALSE,NA,NA
258,Walgreen's is now selling the opioid overdose drug as a nasal spray to anyone at stores in 45 states. https://t.co/lKunRPvJG2,FALSE,0,NA,10/28/2017 5:04,FALSE,NA,9.2414E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",MAX1063WHCY,0,FALSE,FALSE,NA,NA
259,"RT @6abc: Puppy overdoses on opioid, revived by Narcan https://t.co/PGe7GGaRYs https://t.co/up9S4cmJfV",FALSE,0,NA,10/28/2017 5:02,FALSE,NA,9.24139E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",molchanov6796,12,TRUE,FALSE,NA,NA
260,OR: Walgreens to stock opioid overdose drug Narcan at all locations - KPIC https://t.co/GOke9C3kjW,FALSE,0,NA,10/28/2017 5:01,FALSE,NA,9.24139E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",MedischeWiet,0,FALSE,FALSE,NA,NA
261,Narcan Is Now Available Over the Counter in 46 States https://t.co/xxGST3aIZp via @VL_trend #life https://t.co/9yC41U4zXD,FALSE,0,NA,10/28/2017 4:55,FALSE,NA,9.24138E+17,NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>",vilnis11,0,FALSE,FALSE,NA,NA
262,Narcan Is Now Available Over the Counter in 46 States https://t.co/POxD0TQ7Mk via @VL_trend #life https://t.co/wDFTg9xLG6,FALSE,0,NA,10/28/2017 4:55,FALSE,NA,9.24138E+17,NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>",VL_trend,0,FALSE,FALSE,NA,NA
263,Narcan Is Now Available Over the Counter in 46 States https://t.co/11SYXwD96K via @VL_trend #life https://t.co/puZGgBLhOq,FALSE,0,NA,10/28/2017 4:55,FALSE,NA,9.24138E+17,NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>",SeldonEurope,0,FALSE,FALSE,NA,NA
264,Narcan Is Now Available Over the Counter in 46 States https://t.co/PCXSdSkb6r via @VL_trend #life https://t.co/W17Xmh01G7,FALSE,0,NA,10/28/2017 4:55,FALSE,NA,9.24138E+17,NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>",VL_price,0,FALSE,FALSE,NA,NA
265,Narcan Is Now Available Over the Counter in 46 States https://t.co/mAwxaAjTDw via @VL_trend #life https://t.co/SoQb8K0vtd,FALSE,0,NA,10/28/2017 4:55,FALSE,NA,9.24138E+17,NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>",VL_solution,0,FALSE,FALSE,NA,NA
266,Walgreen's is now selling the opioid overdose drug as a nasal spray to anyone at stores in 45 states. https://t.co/RK6hQUN5tl,FALSE,0,NA,10/28/2017 4:54,FALSE,NA,9.24137E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",newstalk1230,0,FALSE,FALSE,NA,NA
267,RT @wsbtv: #Narcan -- the life-saving medicine that can reverse the effects of an overdose -- is now available over-the-counter https://t.c…,FALSE,0,NA,10/28/2017 4:54,FALSE,NA,9.24137E+17,NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",Val_ree,14,TRUE,FALSE,NA,NA
268,"Narcan now sold at Walgreens.
Of course I find this about a day and a half later. lol

https://t.co/6G4mmFvfmT",FALSE,0,NA,10/28/2017 4:53,FALSE,NA,9.24137E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AnahataHearts,0,FALSE,FALSE,NA,NA
269,RT @USRecoveryInfo: Narcan Opioid Overdose Spray Is Now Stocked By All Walgreens Pharmacies https://t.co/yLPTmNQZ7t,FALSE,0,NA,10/28/2017 4:53,FALSE,NA,9.24137E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jodikbee,5,TRUE,FALSE,NA,NA
270,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/bSGCtwm8X1 https://t.co/e85B18pYxZ,FALSE,0,NA,10/28/2017 4:50,FALSE,NA,9.24136E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",liclark947,48,TRUE,FALSE,NA,NA
271,"RT @NAEMT_: Narcan available at more than 8,000 Walgreens locations nationwide...  https://t.co/2U1KVJM4kX",FALSE,0,NA,10/28/2017 4:39,FALSE,NA,9.24133E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1CarpeNoctem___,6,TRUE,FALSE,NA,NA
272,Walgreen's is now selling the opioid overdose drug as a nasal spray to anyone at stores in 45 states. https://t.co/2aFwlMeCPP,FALSE,0,NA,10/28/2017 4:36,FALSE,NA,9.24133E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",thecatfm,0,FALSE,FALSE,NA,NA
273,RT @wsbtv: #Narcan -- the life-saving medicine that can reverse the effects of an overdose -- is now available over-the-counter https://t.c…,FALSE,0,NA,10/28/2017 4:35,FALSE,NA,9.24133E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ingeniousone,14,TRUE,FALSE,NA,NA
274,Walgreen's is now selling the opioid overdose drug as a nasal spray to anyone at stores in 45 states. https://t.co/b5FxjakzBk,FALSE,0,NA,10/28/2017 4:35,FALSE,NA,9.24132E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",WIZEAM1340,0,FALSE,FALSE,NA,NA
275,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/bSGCtwm8X1 https://t.co/e85B18pYxZ,FALSE,0,NA,10/28/2017 4:32,FALSE,NA,9.24132E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",txtdiaz,48,TRUE,FALSE,NA,NA
276,"Companies &amp; distributors who oversold opioids should front, at minimum, a narcan to each household in the USA FREE… https://t.co/4tHNbO1TQQ",FALSE,1,NA,10/28/2017 4:31,TRUE,NA,9.24131E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",IrisHofle,0,FALSE,FALSE,NA,NA
277,Walgreen's is now selling the opioid overdose drug as a nasal spray to anyone at stores in 45 states. https://t.co/dYTECF7zeW,FALSE,0,NA,10/28/2017 4:31,FALSE,NA,9.24131E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",WFLAFM,0,FALSE,FALSE,NA,NA
278,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/bSGCtwm8X1 https://t.co/e85B18pYxZ,FALSE,0,NA,10/28/2017 4:24,FALSE,NA,9.2413E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",natalie_n08,48,TRUE,FALSE,NA,NA
279,"RT @Romynsa: “Narcan is great, but it’s the lack of oxygen that’s killing people” #OntarioParamedics",FALSE,0,NA,10/28/2017 4:21,FALSE,NA,9.24129E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Medibrat,25,TRUE,FALSE,NA,NA
280,<U+2656> Narcan Is Now Available Over the Counter in 45 States https://t.co/0N2pQ5cXel #310ei,FALSE,0,NA,10/28/2017 4:21,FALSE,NA,9.24129E+17,NA,"<a href=""http://pluggio.com"" rel=""nofollow"">Pluggio</a>",310enterprises,0,FALSE,FALSE,NA,NA
281,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/bSGCtwm8X1 https://t.co/e85B18pYxZ,FALSE,0,NA,10/28/2017 4:19,FALSE,NA,9.24128E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",marissacrippen,48,TRUE,FALSE,NA,NA
282,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/bSGCtwm8X1 https://t.co/e85B18pYxZ,FALSE,0,NA,10/28/2017 4:18,FALSE,NA,9.24128E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TAMarnegie,48,TRUE,FALSE,NA,NA
283,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/bSGCtwm8X1 https://t.co/e85B18pYxZ,FALSE,0,NA,10/28/2017 4:18,FALSE,NA,9.24128E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",andreijejune,48,TRUE,FALSE,NA,NA
284,RT @Pvtimz: Sorry @chucktodd but heroin IS an opioid. You are ignoring fentanyl. It is the BIGGEST reason for spike in ODs. No mention of #…,FALSE,0,NA,10/28/2017 4:17,FALSE,NA,9.24128E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AndImfat,1,TRUE,FALSE,NA,NA
285,Narcan available OTC in 2 routes: nasal spray and injection. #OpiodCrisis https://t.co/1QuQfxaZin,FALSE,0,NA,10/28/2017 4:17,FALSE,NA,9.24128E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Nurse_Olivia,0,FALSE,FALSE,NA,NA
286,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/bSGCtwm8X1 https://t.co/e85B18pYxZ,FALSE,0,NA,10/28/2017 4:16,FALSE,NA,9.24128E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",doublesprezzo1,48,TRUE,FALSE,NA,NA
287,"Walgreens Will Start Stocking Narcan, A Drug That Reverses Opioid Overdoses https://t.co/o6g9Z1hjFz",FALSE,0,NA,10/28/2017 4:16,FALSE,NA,9.24128E+17,NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",MightyHealthful,0,FALSE,FALSE,NA,NA
288,"RT @6abc: Puppy overdoses on opioid, revived by Narcan https://t.co/P9R7dwp7Mr https://t.co/FttaSOXgcH",FALSE,0,NA,10/28/2017 4:15,FALSE,NA,9.24127E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",therealkimb,16,TRUE,FALSE,NA,NA
289,Please clean out your medicine cabinets today for National DEA Take Back Day from 10am to 2pm at your local... https://t.co/loemp5pHGS,FALSE,0,NA,10/28/2017 4:14,FALSE,NA,9.24127E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",safe_coalition,0,FALSE,FALSE,NA,NA
290,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/bSGCtwm8X1 https://t.co/e85B18pYxZ,FALSE,0,NA,10/28/2017 4:14,FALSE,NA,9.24127E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AsiaLynRue,48,TRUE,FALSE,NA,NA
291,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/bSGCtwm8X1 https://t.co/e85B18pYxZ,FALSE,0,NA,10/28/2017 4:13,FALSE,NA,9.24127E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meza_enrique,48,TRUE,FALSE,NA,NA
292,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/bSGCtwm8X1 https://t.co/e85B18pYxZ,FALSE,0,NA,10/28/2017 4:12,FALSE,NA,9.24127E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",Frank_J_Nolan,48,TRUE,FALSE,NA,NA
293,Remembrance in Jeffersonville honors lives lost every day in Indiana to opioid abuse  #Narcan #INNARCAN https://t.co/bIuAwsAG4e,FALSE,0,NA,10/28/2017 4:11,FALSE,NA,9.24127E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BroochOpioidEMS,0,FALSE,FALSE,NA,NA
294,Narcan used on @EvansvillePD officer after possible fentanyl exposure  #INNARCAN  https://t.co/5qPQpM6WMs,FALSE,0,NA,10/28/2017 4:08,FALSE,NA,9.24126E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BroochOpioidEMS,0,FALSE,FALSE,NA,NA
295,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/bSGCtwm8X1 https://t.co/e85B18pYxZ,FALSE,0,NA,10/28/2017 4:07,FALSE,NA,9.24126E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HollywdHealth,48,TRUE,FALSE,NA,NA
296,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/bSGCtwm8X1 https://t.co/e85B18pYxZ,FALSE,0,NA,10/28/2017 4:07,FALSE,NA,9.24125E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",SvetPesh,48,TRUE,FALSE,NA,NA
297,RT @NotJKRowling: @lhfang Now they're planning on moving into Narcan and cannabinoids https://t.co/3WpNQfX5Zk,FALSE,0,NA,10/28/2017 4:06,FALSE,NA,9.24125E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Fdubya247,1,TRUE,FALSE,NA,NA
298,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/bSGCtwm8X1 https://t.co/e85B18pYxZ,FALSE,0,NA,10/28/2017 4:05,FALSE,NA,9.24125E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",blackmarvel23,48,TRUE,FALSE,NA,NA
299,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/bSGCtwm8X1 https://t.co/e85B18pYxZ,FALSE,0,NA,10/28/2017 4:05,FALSE,NA,9.24125E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",phimher,48,TRUE,FALSE,NA,NA
300,"RT @Romynsa: “Narcan is great, but it’s the lack of oxygen that’s killing people” #OntarioParamedics",FALSE,0,NA,10/28/2017 4:05,FALSE,NA,9.24125E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GaryChamberlai6,25,TRUE,FALSE,NA,NA
301,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/bSGCtwm8X1 https://t.co/e85B18pYxZ,FALSE,0,NA,10/28/2017 4:04,FALSE,NA,9.24125E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",WiseWarrior69,48,TRUE,FALSE,NA,NA
302,RT @TIME: Narcan is now sold at Walgreens. What's that? https://t.co/bSGCtwm8X1 https://t.co/e85B18pYxZ,FALSE,0,NA,10/28/2017 4:04,FALSE,NA,9.24125E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Rebecca37387272,48,TRUE,FALSE,NA,NA
303,"RT @TheISMA: Narcan to be available at more than 8,000 Walgreens locations nationwide https://t.co/Jnhu5pMqE8",FALSE,0,NA,10/28/2017 4:04,FALSE,NA,9.24125E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BroochOpioidEMS,1,TRUE,FALSE,NA,NA
